Id No.,Name,URL,Trail Length,Length,Units,Groomed,Lit,Snowmaking,Notes,City,State/Province,lat,lon,lat/lon,Google-address,Google Maps URL,Secondary URL,Source
798,Camp Mercier,http://www.canadatrails.ca/xc_ski/qc/qc108.html,192 KM,192,KM,unknown,N/A,N/A,Trails: Camp Mercier offers 52 km of trails groomed for cross-country skiing including about 12 km for skating. One trail connects with those of Forat Montmorency. A 65-km backcountry trail connects with Mont-Sainte-Anne and has two huts along its path. Another two backcounry networks in nearby Parc de la Jacques-Cartier have six huts along the trails. This area generally has the best snowfall in the southern half of the province.,Quebec City,Quebec,47.2318,-71.2227,"47.2318,-71.2227","Camp Mercier, Quebec City QC",,,http://www.canadatrails.ca
796,Club de ski de fond Ferme-Neuve,http://www.canadatrails.ca/xc_ski/qc/qc11.html,70 KM,70,KM,unknown,N/A,N/A,Trails: Montagne du Diable near Ferme-Neuve offers about 70 km of trails for cross-country skiing of which 30 km are groomed for classic and skating. Most of the trails are rated Intermediate and Difficult.,Ferme-Neuve,Quebec,46.70074,-75.4513,"46.70074,-75.4513","Club de ski de fond Ferme-Neuve, Ferme-Neuve QC",,,http://www.canadatrails.ca
795,Le Genevrier,http://www.canadatrails.ca/xc_ski/qc/qc110.html,60 KM,60,KM,unknown,N/A,N/A,Trails: Le Genevrier outdoor centre offers 12 km of trails that are groomed for cross-country skiing.,Baie-Saint-Paul,Quebec,47.44241,-70.5041,"47.44241,-70.5041","Le Genevrier, Baie-Saint-Paul QC",,,http://www.canadatrails.ca
794,Mont Grand-Fonds,http://www.canadatrails.ca/xc_ski/qc/qc111.html,132 KM,132,KM,unknown,N/A,N/A,Trails: Mont Grand-Fonds has about 69 km* of trails that are groomed for cross-country skiing including about 15 km for skating technique. Snowfall averages about 650 cm (over 20 feet) per year so the ski season is long.*Length with no overlap. The length is often publicized as more than 100 km but that figure was calculated by including overlapping sections of trail more than once.,La Malbaie,Quebec,47.76667,-70.0833,"47.76667,-70.0833","Mont Grand-Fonds, La Malbaie QC",,,http://www.canadatrails.ca
793,Les Sources Joyeuses de la Malbaie,http://www.canadatrails.ca/xc_ski/qc/qc112.html,48 KM,48,KM,unknown,N/A,N/A,Trails: Les Sources Joyeuses outdoor centre offers 35 km of trails groomed for cross-country skiing including 6 km for skating. The centre is operated by a not-for-profit organization with the aid of the municipality. It is situated in the Charlevoix meteor crater the seventh largest in the world.,La Malbaie,Quebec,47.62689,-70.2161,"47.62689,-70.2161","Les Sources Joyeuses de la Malbaie, La Malbaie QC",,,http://www.canadatrails.ca
792,Parc des Grands-Jardins,http://www.canadatrails.ca/xc_ski/qc/qc113.html,35 KM,35,KM,unknown,N/A,N/A,Trails: Parc des Grands-Jardins has 40 km of snow-covered roads that are available for backcountry skiing and snowshoeing including a section of the Traversee de Charlevoix.,Saint-Urbain,Quebec,47.66621,-70.6277,"47.66621,-70.6277","Parc des Grands-Jardins, Saint-Urbain QC",,,http://www.canadatrails.ca
791,Centre de plein air Bec-Scie,http://www.canadatrails.ca/xc_ski/qc/qc114.html,90 KM,90,KM,unknown,N/A,N/A,Trails: Bec-Scie outdoor centre has more than 20 km of trails groomed for cross-country skiing including some for skating.,La Baie,Quebec,48.30399,-70.9881,"48.30399,-70.9881","Centre de plein air Bec-Scie, La Baie QC",,,http://www.canadatrails.ca
790,Club de ski de fond Le Norvegien,http://www.canadatrails.ca/xc_ski/qc/qc115.html,60 KM,60,KM,unknown,N/A,N/A,Trails: The Club de ski de fond Le Norvegien grooms 40 km of trails for cross-country skiing including some for skating technique. A 4-km trail is lighted for night skiing on certain evenings.,Jonquiere,Quebec,48.39679,-71.3182,"48.39679,-71.3182","Club de ski de fond Le Norvegien, Jonquiere QC",,,http://www.canadatrails.ca
789,Club de ski de fond d'Alma,http://www.canadatrails.ca/xc_ski/qc/qc116.html,90 KM,90,KM,unknown,N/A,N/A,Trails: Club de ski de fond le Dorval d'Alma grooms about 24 km of trails for cross-country skiing (classic and skating). Three trails are lighted for night skiing on weekday nights.,Alma,Quebec,48.5065,-71.5609,"48.5065,-71.5609","Club de ski de fond d'Alma, Alma QC",,,http://www.canadatrails.ca
788,Club Tobo-Ski,http://www.canadatrails.ca/xc_ski/qc/qc117.html,36 KM,36,KM,unknown,N/A,N/A,Trails: Club Tobo-Ski grooms 36 km of trails for cross-country skiing.,Saint-Felicien,Quebec,48.59146,-72.5,"48.59146,-72.5","Club Tobo-Ski, Saint-Felicien QC",,,http://www.canadatrails.ca
787,Chibougamau,http://www.canadatrails.ca/xc_ski/qc/qc117A.html,25 KM,25,KM,unknown,N/A,N/A,Trails: At Chibougamau's Parc Obalski 25 km of trails are available for cross-country skiing. There are 5 km of easy trails 15 km of intermediate and 5 km of expert trails.,Chibougamau,Quebec,49.91323,-74.3692,"49.91323,-74.3692","Chibougamau, Chibougamau QC",,,http://www.canadatrails.ca
786,Centre de plein air St-Nazaire,http://www.canadatrails.ca/xc_ski/qc/qc118.html,28 KM,28,KM,unknown,N/A,N/A,Trails: Base de plein air St-Nazaire reportedly has 28 km of trails groomed for cross-country skiing.Note: This information may be out of date and there is no new data available. If you have any recent info about this destination please send us an e-mail.,St-Nazaire,Quebec,48.58571,-71.4704,"48.58571,-71.4704","Centre de plein air St-Nazaire, St-Nazaire QC",,,http://www.canadatrails.ca
785,Club de ski de fond de Mt Valin,http://www.canadatrails.ca/xc_ski/qc/qc119.html,38 KM,38,KM,unknown,N/A,N/A,Trails: At Parc des Monts-Valin 20 km of trails are groomed for classic and skating. There are another 50 km backcountry trails including one to the Vallee des Fantomes (heavily-snowed trees that look like ghosts) with a snowcat shuttle service available. Hut-to-hut trips are possible. This region usually has one of the longest ski seasons in Quebec. Groomed trails are open Friday to Sunday.,Saint-David-de-Falardeau,Quebec,48.65424,-70.8947,"48.65424,-70.8947","Club de ski de fond de Mt Valin, Saint-David-de-Falardeau QC",,,http://www.canadatrails.ca
784,Nakkertok Ski Club,http://www.canadatrails.ca/xc_ski/qc/qc12.html,50 KM,50,KM,unknown,N/A,N/A,Trails: Nakkertok Ski Club grooms 80 km of trails for cross-country skiing by snowcat of which 2 km are lighted for night skiing. The trails are located in two separate areas North and South connected by a 24 km backcountry trail. With over 1000 members the centre is very popular with capital region families. The club hosts the annual Nakkerloppet and other races.,Cantley,Quebec,45.52367,-75.72,"45.52367,-75.72","Nakkertok Ski Club, Cantley QC",,,http://www.canadatrails.ca
783,Parc du Saguenay,http://www.canadatrails.ca/xc_ski/qc/qc120.html,100 KM,100,KM,unknown,N/A,N/A,Trails: The Saguenay provincial park offers 30 km of challenging backcountry ski trails in Les Caps sector. Les Murailles sector consisting of Lac Emmuraille Mont Edouard Lac Tout-Nu and Lac Cardinal have 100 km of ungroomed ski trails and are operated by a local organization.Note: La Montagne Blanche Sector is prone to avalanches and is extremely dangerous so access is prohibited in winter.,Riviere d'Eternite,Quebec,48.30074,-70.3353,"48.30074,-70.3353","Parc du Saguenay, Riviere d'Eternite QC",,,http://www.canadatrails.ca
782,Sentier de la riviere Amedee,http://www.canadatrails.ca/xc_ski/qc/qc121.html,25 KM,25,KM,unknown,N/A,N/A,Trails: At Sentier de la riviere Amedee 32 km of trails are groomed for cross-country skiing by a local ski club. The trails consist of lots of easy and intermediate sections and a few difficult sections. Most of the trails are single-track classic but several are groomed for skating. On weekends the trails are patrolled by volunteers.,Baie-Comeau,Quebec,49.2049,-68.2617,"49.2049,-68.2617","Sentier de la riviere Amedee, Baie-Comeau QC",,,http://www.canadatrails.ca
781,Sentier Nor-Fond,http://www.canadatrails.ca/xc_ski/qc/qc122.html,34 KM,34,KM,unknown,N/A,N/A,Trails: About 33 km of trails are groomed for cross-country skiing by the Club de Ski Norfond. A 4-km trail is lighted for night skiing.,Baie-Comeau,Quebec,49.29067,-68.1635,"49.29067,-68.1635","Sentier Nor-Fond, Baie-Comeau QC",,,http://www.canadatrails.ca
780,Base de plein air Les Goelands,http://www.canadatrails.ca/xc_ski/qc/qc123.html,50 KM,50,KM,unknown,N/A,N/A,Trails: Les Goelands outdoor centre has 20 km of trails that are groomed for cross-country skiing including 7 km for skating technique.,Port-Cartier,Quebec,49.95007,-66.9773,"49.95007,-66.9773","Base de plein air Les Goelands, Port-Cartier QC",,,http://www.canadatrails.ca
779,Club de ski de fond Rapido de Sept-Iles,http://www.canadatrails.ca/xc_ski/qc/qc123A.html,33 KM,33,KM,unknown,N/A,N/A,Trails: The Club de ski de fond Rapido grooms 35 km of trails for cross-country skiing including 13 km for both skating and classic. There are 12 trails two of which are rated expert and three rated intermediate.,Sept-Iles,Quebec,50.30598,-66.4114,"50.30598,-66.4114","Club de ski de fond Rapido de Sept-Iles, Sept-Iles QC",,,http://www.canadatrails.ca
778,Club de ski de fond Anik,http://www.canadatrails.ca/xc_ski/qc/qc124.html,22 KM,22,KM,unknown,N/A,N/A,Trails: Club de ski de fond Anik grooms 22 km of trails for cross-country skiing.,Fermont,Quebec,52.7954,-67.0843,"52.7954,-67.0843","Club de ski de fond Anik, Fermont QC",,,http://www.canadatrails.ca
777,Pohenegamook Sante Plein Air,http://www.canadatrails.ca/xc_ski/qc/qc125.html,45 KM,45,KM,unknown,N/A,N/A,Trails:Pohenegamook Sante Plein Air health resort claims 45 km* of trails groomed for cross-country skiing.*Note that the total length of the trails may have been calculated by including overlapping sections of trail more than once. With no overlap the total is probably less than half the stated amount.,Pohenegamook,Quebec,47.48809,-69.2571,"47.48809,-69.2571","Pohenegamook Sante Plein Air, Pohenegamook QC",,,http://www.canadatrails.ca
776,Parc du Mont-Comi,http://www.canadatrails.ca/xc_ski/qc/qc126.html,25 KM,25,KM,unknown,N/A,N/A,Trails: Parc du Mont-Comi ski resort has 20 km of trails that are groomed for cross-country skiing skate and classic.,Saint-Donat-de-Rimouski,Quebec,48.46723,-68.1945,"48.46723,-68.1945","Parc du Mont-Comi, Saint-Donat-de-Rimouski QC",,,http://www.canadatrails.ca
775,Val-Neigette,http://www.canadatrails.ca/xc_ski/qc/qc127.html,32 KM,32,KM,unknown,N/A,N/A,Trails: Approximately 30 km of trails are groomed for cross-country skiing at the Ski de fond Mouski cooperative including about 20 km for skating technique. The club hosts the annual Skiathlon Mouski in early March. Another 10 km of trails (skating and classic) are nearby at the Val-Neigette ski resort.,Sainte-Blandine,Quebec,48.36176,-68.4607,"48.36176,-68.4607","Val-Neigette, Sainte-Blandine QC",,,http://www.canadatrails.ca
774,Centre de plein air de Saint-Damase,http://www.canadatrails.ca/xc_ski/qc/qc128.html,35 KM,35,KM,unknown,N/A,N/A,Trails: The Base de plein air de Saint Damase seems to no longer have trails groomed for cross-country skiing.Note: This information may be out of date and there is no new data available. If you have any recent info about this destination please send us an e-mail.,Saint-Damase,Quebec,48.65626,-67.8151,"48.65626,-67.8151","Centre de plein air de Saint-Damase, Saint-Damase QC",,,http://www.canadatrails.ca
773,Station de ski Val d'Irene,http://www.canadatrails.ca/xc_ski/qc/qc129.html,25 KM,25,KM,unknown,N/A,N/A,Trails: Parc regional Val d'Irene has 15 km of trails groomed for cross-country skiing.,Sainte-Irene,Quebec,47.565646,-70.205945,"47.565646,-70.205945","15 Route du Fleuve, Saint-Irénée, QC G0T 1V0, Canada","https://www.google.com/maps/place/Saint-Ir%C3%A9n%C3%A9e,+QC+G0T+1V0,+Canada/@47.56625,-70.2403655,13z/data=!3m1!4b1!4m8!1m2!2m1!1sstation+de+ski+val!3m4!1s0x4cbf06bb79c0b0a9:0xbe9e9ab4cc307d85!8m2!3d47.5661892!4d-70.2053404?hl=en",,http://www.canadatrails.ca
772,Base de Plein-Air des Outaouais,http://www.canadatrails.ca/xc_ski/qc/qc13.html,43 KM,43,KM,unknown,N/A,N/A,Trails: Base de Plein-Air des Outaouais reportedly has 41 km of trails that may be groomed for cross-country skiing.Note: This information may be out of date and there is no new data available. If you have any recent info about this destination please send us an e-mail.,Poltimore,Quebec,45.91011,-75.7384,"45.91011,-75.7384","Base de Plein-Air des Outaouais, Poltimore QC",,,http://www.canadatrails.ca
771,Parc de la Gaspesie,http://www.canadatrails.ca/xc_ski/qc/qc130.html,185 KM,185,KM,unknown,N/A,N/A,Trails: Parc de la Gaspesie offers 24 km of trails that are groomed for cross-country skiing (classic only). There are also 180 km of backcountry ski trails through the famous Chic-Choc mountains connecting several backcountry huts. The terrain is mostly alpine tundra and taiga.Caution: In some sections of the park there may be a possibility of avalanches. Check with the park administrators before hitting the slopes.,Sainte-Anne-des-Monts,Quebec,48.94679,-66.1234,"48.94679,-66.1234","Parc de la Gaspesie, Sainte-Anne-des-Monts QC",,,http://www.canadatrails.ca
770,Centre de plein air de Saint-Simeon,http://www.canadatrails.ca/xc_ski/qc/qc131.html,18 KM,18,KM,unknown,N/A,N/A,Trails: Centre de plein air de Saint-Simeon has 18 km of trails that are groomed for cross-country skiing. There are also 12 km of groomed trails at Centre de Plein-Air Tourbillon near Bonaventure.Note: This information may be out of date and there is no new data available. If you have any recent info about this destination please send us an e-mail.,Saint-Simeon,Quebec,45.28916,-73.252,"45.28916,-73.252","Centre de plein air de Saint-Simeon, Saint-Simeon QC",,,http://www.canadatrails.ca
769,Base de plein air de Bellefeuille,http://www.canadatrails.ca/xc_ski/qc/qc132.html,18 KM,18,KM,unknown,N/A,N/A,Trails: Base de plein air de Bellefeuille has 15 km of trails that are groomed for cross-country skiing.,Pabos-Mills,Quebec,48.31569,-64.7005,"48.31569,-64.7005","Base de plein air de Bellefeuille, Pabos-Mills QC",,,http://www.canadatrails.ca
768,Parc National Forillon,http://www.canadatrails.ca/xc_ski/qc/qc133.html,40 KM,40,KM,unknown,N/A,N/A,Trails: Forillon National Park offers 40 km of trails that are groomed for cross-country skiing. The five trails range in length from 7 km to 16 km. The groomed trails are in the interior of the park on unplowed roads. There are also some ungroomed trails near the shoreline.,Gaspe,Quebec,48.90312,-64.3775,"48.90312,-64.3775","Parc National Forillon, Gaspe QC",,,http://www.canadatrails.ca
767,Centre de ski Mont Sainte-Marie,http://www.canadatrails.ca/xc_ski/qc/qc14.html,25 KM,25,KM,unknown,N/A,N/A,Trails: Centre de ski Mont Sainte-Marie reportedly offers 25 km of trails that are groomed for cross-country skiing.Note: This information may be out of date and there is no new data available on the resort's website. If you have any recent info about this destination please send us an e-mail.,Mont-Sainte-Marie,Quebec,45.941,-75.8745,"45.941,-75.8745","Centre de ski Mont Sainte-Marie, Mont-Sainte-Marie QC",,,http://www.canadatrails.ca
766,Reserve faunique de Papineau-Labelle,http://www.canadatrails.ca/xc_ski/qc/qc15.html,100 KM,100,KM,unknown,N/A,N/A,Trails: More than 100 km of ungroomed trails are available for hut-to-hut backcountry skiing in Reserve Faunique de Papineau-Labelle.,Duhamel,Quebec,45.8946,-75.6077,"45.8946,-75.6077","Reserve faunique de Papineau-Labelle, Duhamel QC",,,http://www.canadatrails.ca
765,Chateau Montebello,http://www.canadatrails.ca/xc_ski/qc/qc16.html,27 KM,27,KM,unknown,N/A,N/A,Trails: At Chateau Montebello there are 27 km of trails groomed for cross-country skiing on the grounds of the luxurious resort. A 15 km trail extends north into the Kenauk Reserve In February the Chateau is the focal point of the Canadian Ski Marathon a two-day 160 km ski tour from Lachute to Buckingham.,Montebello,Quebec,45.64525,-74.9494,"45.64525,-74.9494","Chateau Montebello, Montebello QC",,,http://www.canadatrails.ca
764,Montevilla/Montebello,http://www.canadatrails.ca/xc_ski/qc/qc17.html,41 KM,41,KM,unknown,N/A,N/A,Trails: It seems that the Montevilla Resort is sold for real estate and the municipal trails have been eliminated. Trails are nearby at Chateau Montebello.,Montebello,Quebec,45.67682,-74.9062,"45.67682,-74.9062","Montevilla/Montebello, Montebello QC",,,http://www.canadatrails.ca
763,Centre Touristique de la Petite-Rouge,http://www.canadatrails.ca/xc_ski/qc/qc18.html,30 KM,30,KM,unknown,N/A,N/A,Trails: The Centre Touristique de la Petite Rouge offers 20 km of trails that are groomed for cross-country skiing including 15 km for skating. Four trails are rated Easy four are Difficult and one is Very Difficult.,St-Emile-de-Suffolk,Quebec,45.95273,-74.915,"45.95273,-74.915","Centre Touristique de la Petite-Rouge, St-Emile-de-Suffolk QC",,,http://www.canadatrails.ca
